Instancia,k,Algoritmo,Tipo,Costo_total,Tiempo_ms,Factible,Seleccion
ninstance_678.txt,65,fb,MACRO,-1,0,no,""
ninstance_678.txt,65,bt,MACRO,-1,0,no,""
ninstance_680.txt,5,fb,MICRO,-1,0,no,""
ninstance_680.txt,5,bt,MICRO,-1,0,no,""
ninstance_680.txt,5,fb,MACRO,0,353.606,si,""
ninstance_680.txt,5,bt,MACRO,0,0.037,si,""
ninstance_680.txt,10,fb,MICRO,-1,0,no,""
ninstance_680.txt,10,bt,MICRO,-1,0,no,""
ninstance_680.txt,10,fb,MACRO,0,0.1799,si,""
ninstance_680.txt,10,bt,MACRO,0,0.0296,si,""
ninstance_680.txt,15,fb,MICRO,0,351.968,si,""
ninstance_680.txt,15,bt,MICRO,0,0.07,si,""
ninstance_680.txt,15,fb,MACRO,0,0.1061,si,""
ninstance_680.txt,15,bt,MACRO,0,0.0373,si,""
ninstance_680.txt,20,fb,MICRO,0,346.004,si,""
ninstance_680.txt,20,bt,MICRO,0,0.0338,si,""
ninstance_680.txt,20,fb,MACRO,0,0.2507,si,""
ninstance_680.txt,20,bt,MACRO,0,0.0318,si,""
ninstance_680.txt,25,fb,MICRO,0,348.946,si,""
ninstance_680.txt,25,bt,MICRO,0,0.0545,si,""
ninstance_680.txt,25,fb,MACRO,0,0.1012,si,""
ninstance_680.txt,25,bt,MACRO,0,0.0331,si,""
ninstance_680.txt,30,fb,MICRO,0,1231.45,si,""
ninstance_680.txt,30,bt,MICRO,0,0.1178,si,""
ninstance_680.txt,30,fb,MACRO,-1,0,no,""
ninstance_680.txt,30,bt,MACRO,-1,0,no,""
ninstance_680.txt,35,fb,MICRO,0,2462.64,si,""
ninstance_680.txt,35,bt,MICRO,0,0.115,si,""
ninstance_680.txt,35,fb,MACRO,-1,0,no,""
ninstance_680.txt,35,bt,MACRO,-1,0,no,""
ninstance_680.txt,40,fb,MICRO,0,2470.07,si,""
ninstance_680.txt,40,bt,MICRO,0,0.1268,si,""
ninstance_680.txt,40,fb,MACRO,-1,0,no,""
ninstance_680.txt,40,bt,MACRO,-1,0,no,""
ninstance_680.txt,45,fb,MICRO,0,4915.47,si,""
ninstance_680.txt,45,bt,MICRO,0,0.0361,si,""
ninstance_680.txt,45,fb,MACRO,-1,0,no,""
ninstance_680.txt,45,bt,MACRO,-1,0,no,""
ninstance_692.txt,5,fb,MICRO,-1,0,no,""
ninstance_692.txt,5,bt,MICRO,-1,0,no,""
ninstance_692.txt,5,fb,MACRO,0,3571.03,si,""
ninstance_692.txt,5,bt,MACRO,0,0.0196,si,""
ninstance_692.txt,10,fb,MICRO,-1,0,no,""
ninstance_692.txt,10,bt,MICRO,-1,0,no,""
ninstance_692.txt,10,fb,MACRO,0,0.8845,si,""
ninstance_692.txt,10,bt,MACRO,0,0.0179,si,""
ninstance_692.txt,15,fb,MICRO,-1,0,no,""
ninstance_692.txt,15,bt,MICRO,-1,0,no,""
ninstance_692.txt,15,fb,MACRO,0,0.0648,si,""
ninstance_692.txt,15,bt,MACRO,0,0.0091,si,""
ninstance_692.txt,20,fb,MICRO,0,119.711,si,""
ninstance_692.txt,20,bt,MICRO,0,0.0336,si,""
ninstance_692.txt,20,fb,MACRO,0,0.0688,si,""
ninstance_692.txt,20,bt,MACRO,0,0.0216,si,""
ninstance_692.txt,25,fb,MICRO,0,111.584,si,""
ninstance_692.txt,25,bt,MICRO,0,0.0394,si,""
ninstance_692.txt,25,fb,MACRO,0,0.0748,si,""
ninstance_692.txt,25,bt,MACRO,0,0.0229,si,""
ninstance_692.txt,30,fb,MICRO,0,112.824,si,""
ninstance_692.txt,30,bt,MICRO,0,0.0313,si,""
ninstance_692.txt,30,fb,MACRO,0,0.0387,si,""
ninstance_692.txt,30,bt,MACRO,0,0.0137,si,""
ninstance_692.txt,35,fb,MICRO,0,144.654,si,""
ninstance_692.txt,35,bt,MICRO,0,0.1081,si,""
ninstance_692.txt,35,fb,MACRO,0,0.0802,si,""
ninstance_692.txt,35,bt,MACRO,0,0.0259,si,""
ninstance_692.txt,40,fb,MICRO,0,139.681,si,""
ninstance_692.txt,40,bt,MICRO,0,0.0576,si,""
ninstance_692.txt,40,fb,MACRO,0,0.2693,si,""
ninstance_692.txt,40,bt,MACRO,0,0.0165,si,""
ninstance_692.txt,45,fb,MICRO,0,131.067,si,""
ninstance_692.txt,45,bt,MICRO,0,0.0197,si,""
ninstance_692.txt,45,fb,MACRO,0,0.0368,si,""
ninstance_692.txt,45,bt,MACRO,0,0.0094,si,""
ninstance_692.txt,50,fb,MICRO,0,459.521,si,""
ninstance_692.txt,50,bt,MICRO,0,0.0648,si,""
ninstance_692.txt,50,fb,MACRO,-1,0,no,""
ninstance_692.txt,50,bt,MACRO,-1,0,no,""
ninstance_692.txt,55,fb,MICRO,0,888.531,si,""
ninstance_692.txt,55,bt,MICRO,0,0.0257,si,""
ninstance_692.txt,55,fb,MACRO,-1,0,no,""
ninstance_692.txt,55,bt,MACRO,-1,0,no,""
ninstance_692.txt,60,fb,MICRO,0,907.916,si,""
ninstance_692.txt,60,bt,MICRO,0,0.0449,si,""
ninstance_692.txt,60,fb,MACRO,-1,0,no,""
ninstance_692.txt,60,bt,MACRO,-1,0,no,""
ninstance_695.txt,5,fb,MICRO,0,5.5323,si,""
ninstance_695.txt,5,bt,MICRO,0,0.014,si,""
ninstance_695.txt,5,fb,MACRO,0,0.0126,si,""
ninstance_695.txt,5,bt,MACRO,0,0.0047,si,""
ninstance_695.txt,10,fb,MICRO,0,27.2326,si,""
ninstance_695.txt,10,bt,MICRO,0,0.0348,si,""
ninstance_695.txt,10,fb,MACRO,-1,0,no,""
ninstance_695.txt,10,bt,MACRO,-1,0,no,""
ninstance_695.txt,15,fb,MICRO,0,66.2323,si,""
ninstance_695.txt,15,bt,MICRO,0,0.0139,si,""
ninstance_695.txt,15,fb,MACRO,-1,0,no,""
ninstance_695.txt,15,bt,MACRO,-1,0,no,""
ninstance_711.txt,5,fb,MICRO,-1,0,no,""
ninstance_711.txt,5,bt,MICRO,-1,0,no,""
ninstance_711.txt,5,fb,MACRO,0,54.4557,si,""
ninstance_711.txt,5,bt,MACRO,0,0.0228,si,""
ninstance_711.txt,10,fb,MICRO,-1,0,no,""
ninstance_711.txt,10,bt,MICRO,-1,0,no,""
ninstance_711.txt,10,fb,MACRO,0,8.6852,si,""
ninstance_711.txt,10,bt,MACRO,0,0.0179,si,""
ninstance_711.txt,15,fb,MICRO,-1,0,no,""
ninstance_711.txt,15,bt,MICRO,-1,0,no,""
ninstance_711.txt,15,fb,MACRO,0,0.0984,si,""
ninstance_711.txt,15,bt,MACRO,0,0.0164,si,""
ninstance_711.txt,20,fb,MICRO,0,8.7691,si,""
ninstance_711.txt,20,bt,MICRO,0,0.0258,si,""
ninstance_711.txt,20,fb,MACRO,0,0.0278,si,""
ninstance_711.txt,20,bt,MACRO,0,0.0283,si,""
ninstance_711.txt,25,fb,MICRO,0,9.8045,si,""
ninstance_711.txt,25,bt,MICRO,0,0.0352,si,""
ninstance_711.txt,25,fb,MACRO,0,0.0446,si,""
ninstance_711.txt,25,bt,MACRO,0,0.0145,si,""
ninstance_711.txt,30,fb,MICRO,0,14.842,si,""
ninstance_711.txt,30,bt,MICRO,0,0.0363,si,""
ninstance_711.txt,30,fb,MACRO,0,0.0447,si,""
ninstance_711.txt,30,bt,MACRO,0,0.0249,si,""
ninstance_711.txt,35,fb,MICRO,0,13.9986,si,""
ninstance_711.txt,35,bt,MICRO,0,0.0335,si,""
ninstance_711.txt,35,fb,MACRO,0,0.0428,si,""
ninstance_711.txt,35,bt,MACRO,0,0.0166,si,""
ninstance_711.txt,40,fb,MICRO,0,6.2844,si,""
ninstance_711.txt,40,bt,MICRO,0,0.0351,si,""
ninstance_711.txt,40,fb,MACRO,0,0.0438,si,""
ninstance_711.txt,40,bt,MACRO,0,0.0245,si,""
ninstance_711.txt,45,fb,MICRO,0,6.0576,si,""
ninstance_711.txt,45,bt,MICRO,0,0.0158,si,""
ninstance_711.txt,45,fb,MACRO,0,0.0203,si,""
ninstance_711.txt,45,bt,MACRO,0,0.0072,si,""
ninstance_711.txt,50,fb,MICRO,0,14.8153,si,""
ninstance_711.txt,50,bt,MICRO,0,0.0694,si,""
ninstance_711.txt,50,fb,MACRO,0,0.0416,si,""
ninstance_711.txt,50,bt,MACRO,0,0.0221,si,""
ninstance_711.txt,55,fb,MICRO,0,8.5981,si,""
ninstance_711.txt,55,bt,MICRO,0,0.0239,si,""
ninstance_711.txt,55,fb,MACRO,0,0.0324,si,""
ninstance_711.txt,55,bt,MACRO,0,0.0275,si,""
ninstance_711.txt,60,fb,MICRO,0,22.985,si,""
ninstance_711.txt,60,bt,MICRO,0,0.0195,si,""
ninstance_711.txt,60,fb,MACRO,-1,0,no,""
ninstance_711.txt,60,bt,MACRO,-1,0,no,""
ninstance_711.txt,65,fb,MICRO,0,35.3506,si,""
ninstance_711.txt,65,bt,MICRO,0,0.0469,si,""
ninstance_711.txt,65,fb,MACRO,-1,0,no,""
ninstance_711.txt,65,bt,MACRO,-1,0,no,""
ninstance_711.txt,70,fb,MICRO,0,69.1755,si,""
ninstance_711.txt,70,bt,MICRO,0,0.0252,si,""
ninstance_711.txt,70,fb,MACRO,-1,0,no,""
ninstance_711.txt,70,bt,MACRO,-1,0,no,""
ninstance_713.txt,5,fb,MICRO,-1,0,no,""
ninstance_713.txt,5,bt,MICRO,-1,0,no,""
ninstance_713.txt,5,fb,MACRO,0,0.704,si,""
ninstance_713.txt,5,bt,MACRO,0,0.0073,si,""
ninstance_713.txt,10,fb,MICRO,0,99.8487,si,""
ninstance_713.txt,10,bt,MICRO,0,0.0318,si,""
ninstance_713.txt,10,fb,MACRO,0,0.0278,si,""
ninstance_713.txt,10,bt,MACRO,0,0.0072,si,""
ninstance_713.txt,15,fb,MICRO,0,419.008,si,""
ninstance_713.txt,15,bt,MICRO,0,0.0319,si,""
ninstance_713.txt,15,fb,MACRO,-1,0,no,""
ninstance_713.txt,15,bt,MACRO,-1,0,no,""
ninstance_713.txt,20,fb,MICRO,0,463.564,si,""
ninstance_713.txt,20,bt,MICRO,0,0.0419,si,""
ninstance_713.txt,20,fb,MACRO,-1,0,no,""
ninstance_713.txt,20,bt,MACRO,-1,0,no,""
ninstance_724.txt,5,fb,MICRO,-1,0,no,""
ninstance_724.txt,5,bt,MICRO,-1,0,no,""
ninstance_724.txt,5,fb,MACRO,0,1.0011,si,""
ninstance_724.txt,5,bt,MACRO,0,0.0158,si,""
ninstance_724.txt,10,fb,MICRO,0,5.5956,si,""
ninstance_724.txt,10,bt,MICRO,0,0.0267,si,""
ninstance_724.txt,10,fb,MACRO,0,0.0133,si,""
ninstance_724.txt,10,bt,MACRO,0,0.01,si,""
ninstance_724.txt,15,fb,MICRO,0,9.0535,si,""
ninstance_724.txt,15,bt,MICRO,0,0.0166,si,""
ninstance_724.txt,15,fb,MACRO,0,0.0153,si,""
ninstance_724.txt,15,bt,MACRO,0,0.0163,si,""
ninstance_724.txt,20,fb,MICRO,0,38.8129,si,""
ninstance_724.txt,20,bt,MICRO,0,0.0302,si,""
ninstance_724.txt,20,fb,MACRO,-1,0,no,""
ninstance_724.txt,20,bt,MACRO,-1,0,no,""
ninstance_724.txt,25,fb,MICRO,0,34.6631,si,""
ninstance_724.txt,25,bt,MICRO,0,0.0342,si,""
ninstance_724.txt,25,fb,MACRO,-1,0,no,""
ninstance_724.txt,25,bt,MACRO,-1,0,no,""
ninstance_729.txt,5,fb,MICRO,-1,0,no,""
ninstance_729.txt,5,bt,MICRO,-1,0,no,""
ninstance_729.txt,5,fb,MACRO,0,0.0231,si,""
ninstance_729.txt,5,bt,MACRO,0,0.0087,si,""
ninstance_729.txt,10,fb,MICRO,0,0.645,si,""
ninstance_729.txt,10,bt,MICRO,0,0.0155,si,""
ninstance_729.txt,10,fb,MACRO,0,0.0102,si,""
ninstance_729.txt,10,bt,MACRO,0,0.0744,si,""
ninstance_731.txt,5,fb,MICRO,-1,0,no,""
ninstance_731.txt,5,bt,MICRO,-1,0,no,""
ninstance_731.txt,5,fb,MACRO,0,1.2727,si,""
ninstance_731.txt,5,bt,MACRO,0,0.0092,si,""
ninstance_731.txt,10,fb,MICRO,0,14.8288,si,""
ninstance_731.txt,10,bt,MICRO,0,0.0355,si,""
ninstance_731.txt,10,fb,MACRO,0,0.028,si,""
ninstance_731.txt,10,bt,MACRO,0,0.0119,si,""
ninstance_731.txt,15,fb,MICRO,0,19.4321,si,""
ninstance_731.txt,15,bt,MICRO,0,0.0304,si,""
ninstance_731.txt,15,fb,MACRO,0,0.0288,si,""
ninstance_731.txt,15,bt,MACRO,0,0.0747,si,""
ninstance_731.txt,20,fb,MICRO,0,68.1822,si,""
ninstance_731.txt,20,bt,MICRO,0,0.0371,si,""
ninstance_731.txt,20,fb,MACRO,-1,0,no,""
ninstance_731.txt,20,bt,MACRO,-1,0,no,""
ninstance_731.txt,25,fb,MICRO,0,65.0986,si,""
ninstance_731.txt,25,bt,MICRO,0,0.0186,si,""
ninstance_731.txt,25,fb,MACRO,-1,0,no,""
ninstance_731.txt,25,bt,MACRO,-1,0,no,""
ninstance_732.txt,5,fb,MICRO,-1,0,no,""
ninstance_732.txt,5,bt,MICRO,-1,0,no,""
ninstance_732.txt,5,fb,MACRO,0,0.0517,si,""
ninstance_732.txt,5,bt,MACRO,0,0.0105,si,""
ninstance_732.txt,10,fb,MICRO,0,41.9968,si,""
ninstance_732.txt,10,bt,MICRO,0,0.0537,si,""
ninstance_732.txt,10,fb,MACRO,-1,0,no,""
ninstance_732.txt,10,bt,MACRO,-1,0,no,""
ninstance_737.txt,5,fb,MICRO,-1,0,no,""
ninstance_737.txt,5,bt,MICRO,-1,0,no,""
ninstance_737.txt,5,fb,MACRO,0,0.0285,si,""
ninstance_737.txt,5,bt,MACRO,0,0.0114,si,""
ninstance_737.txt,10,fb,MICRO,0,0.3919,si,""
ninstance_737.txt,10,bt,MICRO,0,0.0104,si,""
ninstance_737.txt,10,fb,MACRO,0,0.0065,si,""
ninstance_737.txt,10,bt,MACRO,0,0.004,si,""
ninstance_737.txt,15,fb,MICRO,0,1.5448,si,""
ninstance_737.txt,15,bt,MICRO,0,0.0302,si,""
ninstance_737.txt,15,fb,MACRO,-1,0,no,""
ninstance_737.txt,15,bt,MACRO,-1,0,no,""
ninstance_739.txt,5,fb,MICRO,-1,0,no,""
ninstance_739.txt,5,bt,MICRO,-1,0,no,""
ninstance_739.txt,5,fb,MACRO,0,0.0554,si,""
ninstance_739.txt,5,bt,MACRO,0,0.0096,si,""
ninstance_739.txt,10,fb,MICRO,0,3.9297,si,""
ninstance_739.txt,10,bt,MICRO,0,0.0204,si,""
ninstance_739.txt,10,fb,MACRO,-1,0,no,""
ninstance_739.txt,10,bt,MACRO,-1,0,no,""
ninstance_739.txt,15,fb,MICRO,0,1.7157,si,""
ninstance_739.txt,15,bt,MICRO,0,0.0263,si,""
ninstance_739.txt,15,fb,MACRO,-1,0,no,""
ninstance_739.txt,15,bt,MACRO,-1,0,no,""
ninstance_743.txt,5,fb,MICRO,-1,0,no,""
ninstance_743.txt,5,bt,MICRO,-1,0,no,""
ninstance_743.txt,5,fb,MACRO,0,34.3155,si,""
ninstance_743.txt,5,bt,MACRO,0,0.0225,si,""
ninstance_743.txt,10,fb,MICRO,-1,0,no,""
ninstance_743.txt,10,bt,MICRO,-1,0,no,""
ninstance_743.txt,10,fb,MACRO,0,0.2003,si,""
ninstance_743.txt,10,bt,MACRO,0,0.0159,si,""
ninstance_743.txt,15,fb,MICRO,0,8.6331,si,""
ninstance_743.txt,15,bt,MICRO,0,0.016,si,""
ninstance_743.txt,15,fb,MACRO,0,0.0175,si,""
ninstance_743.txt,15,bt,MACRO,0,0.0066,si,""
ninstance_743.txt,20,fb,MICRO,0,6.3675,si,""
ninstance_743.txt,20,bt,MICRO,0,0.0333,si,""
ninstance_743.txt,20,fb,MACRO,0,0.0191,si,""
ninstance_743.txt,20,bt,MACRO,0,0.0072,si,""
ninstance_743.txt,25,fb,MICRO,0,6.115,si,""
ninstance_743.txt,25,bt,MICRO,0,0.0139,si,""
ninstance_743.txt,25,fb,MACRO,0,0.017,si,""
ninstance_743.txt,25,bt,MACRO,0,0.0121,si,""
ninstance_743.txt,30,fb,MICRO,0,6.4343,si,""
ninstance_743.txt,30,bt,MICRO,0,0.0175,si,""
ninstance_743.txt,30,fb,MACRO,0,0.0187,si,""
ninstance_743.txt,30,bt,MACRO,0,0.0181,si,""
ninstance_743.txt,35,fb,MICRO,0,21.5723,si,""
ninstance_743.txt,35,bt,MICRO,0,0.0186,si,""
ninstance_743.txt,35,fb,MACRO,-1,0,no,""
ninstance_743.txt,35,bt,MACRO,-1,0,no,""
ninstance_743.txt,40,fb,MICRO,0,39.2242,si,""
ninstance_743.txt,40,bt,MICRO,0,0.0397,si,""
ninstance_743.txt,40,fb,MACRO,-1,0,no,""
ninstance_743.txt,40,bt,MACRO,-1,0,no,""
ninstance_743.txt,45,fb,MICRO,0,36.6556,si,""
ninstance_743.txt,45,bt,MICRO,0,0.0201,si,""
ninstance_743.txt,45,fb,MACRO,-1,0,no,""
ninstance_743.txt,45,bt,MACRO,-1,0,no,""
ninstance_743.txt,50,fb,MICRO,0,43.6657,si,""
ninstance_743.txt,50,bt,MICRO,0,0.0391,si,""
ninstance_743.txt,50,fb,MACRO,-1,0,no,""
ninstance_743.txt,50,bt,MACRO,-1,0,no,""
ninstance_755.txt,5,fb,MICRO,-1,0,no,""
ninstance_755.txt,5,bt,MICRO,-1,0,no,""
ninstance_755.txt,5,fb,MACRO,0,0.0546,si,""
ninstance_755.txt,5,bt,MACRO,0,0.0142,si,""
ninstance_755.txt,10,fb,MICRO,0,15.5998,si,""
ninstance_755.txt,10,bt,MICRO,0,0.015,si,""
ninstance_755.txt,10,fb,MACRO,-1,0,no,""
ninstance_755.txt,10,bt,MACRO,-1,0,no,""
ninstance_760.txt,5,fb,MICRO,-1,0,no,""
ninstance_760.txt,5,bt,MICRO,-1,0,no,""
ninstance_760.txt,5,fb,MACRO,0,0.3984,si,""
ninstance_760.txt,5,bt,MACRO,0,0.0119,si,""
ninstance_760.txt,10,fb,MICRO,0,0.7911,si,""
ninstance_760.txt,10,bt,MICRO,0,0.0218,si,""
ninstance_760.txt,10,fb,MACRO,0,0.0166,si,""
ninstance_760.txt,10,bt,MACRO,0,0.0104,si,""
ninstance_760.txt,15,fb,MICRO,0,0.7886,si,""
ninstance_760.txt,15,bt,MICRO,0,0.0221,si,""
ninstance_760.txt,15,fb,MACRO,0,0.0163,si,""
ninstance_760.txt,15,bt,MACRO,0,0.012,si,""
ninstance_760.txt,20,fb,MICRO,0,0.7874,si,""
ninstance_760.txt,20,bt,MICRO,0,0.0226,si,""
ninstance_760.txt,20,fb,MACRO,0,0.0128,si,""
ninstance_760.txt,20,bt,MACRO,0,0.0104,si,""
ninstance_760.txt,25,fb,MICRO,0,0.6579,si,""
ninstance_760.txt,25,bt,MICRO,0,0.0214,si,""
ninstance_760.txt,25,fb,MACRO,0,0.0118,si,""
ninstance_760.txt,25,bt,MACRO,0,0.0088,si,""
ninstance_767.txt,5,fb,MICRO,-1,0,no,""
ninstance_767.txt,5,bt,MICRO,-1,0,no,""
ninstance_767.txt,5,fb,MACRO,0,67.1527,si,""
ninstance_767.txt,5,bt,MACRO,0,0.019,si,""
ninstance_767.txt,10,fb,MICRO,-1,0,no,""
ninstance_767.txt,10,bt,MICRO,-1,0,no,""
ninstance_767.txt,10,fb,MACRO,0,6.7559,si,""
ninstance_767.txt,10,bt,MACRO,0,0.0133,si,""
ninstance_767.txt,15,fb,MICRO,-1,0,no,""
ninstance_767.txt,15,bt,MICRO,-1,0,no,""
ninstance_767.txt,15,fb,MACRO,0,0.2189,si,""
ninstance_767.txt,15,bt,MACRO,0,0.0225,si,""
ninstance_767.txt,20,fb,MICRO,0,9.0876,si,""
ninstance_767.txt,20,bt,MICRO,0,0.043,si,""
ninstance_767.txt,20,fb,MACRO,0,0.0461,si,""
ninstance_767.txt,20,bt,MACRO,0,0.0236,si,""
ninstance_767.txt,25,fb,MICRO,0,28.0554,si,""
ninstance_767.txt,25,bt,MICRO,0,0.0346,si,""
ninstance_767.txt,25,fb,MACRO,0,0.045,si,""
ninstance_767.txt,25,bt,MACRO,0,0.024,si,""
ninstance_767.txt,30,fb,MICRO,0,13.5034,si,""
ninstance_767.txt,30,bt,MICRO,0,0.0349,si,""
ninstance_767.txt,30,fb,MACRO,0,0.0441,si,""
ninstance_767.txt,30,bt,MACRO,0,0.0261,si,""
ninstance_767.txt,35,fb,MICRO,0,16.1948,si,""
ninstance_767.txt,35,bt,MICRO,0,0.0344,si,""
ninstance_767.txt,35,fb,MACRO,0,0.8963,si,""
ninstance_767.txt,35,bt,MACRO,0,0.0244,si,""
ninstance_767.txt,40,fb,MICRO,0,17.6808,si,""
ninstance_767.txt,40,bt,MICRO,0,0.0392,si,""
ninstance_767.txt,40,fb,MACRO,0,0.0413,si,""
ninstance_767.txt,40,bt,MACRO,0,0.0225,si,""
ninstance_767.txt,45,fb,MICRO,0,16.2018,si,""
ninstance_767.txt,45,bt,MICRO,0,0.0361,si,""
ninstance_767.txt,45,fb,MACRO,0,0.0448,si,""
ninstance_767.txt,45,bt,MACRO,0,0.0207,si,""
ninstance_767.txt,50,fb,MICRO,0,13.6517,si,""
ninstance_767.txt,50,bt,MICRO,0,0.0168,si,""
ninstance_767.txt,50,fb,MACRO,0,0.0214,si,""
ninstance_767.txt,50,bt,MACRO,0,0.0082,si,""
ninstance_767.txt,55,fb,MICRO,0,10.5195,si,""
ninstance_767.txt,55,bt,MICRO,0,0.0316,si,""
ninstance_767.txt,55,fb,MACRO,0,0.0394,si,""
ninstance_767.txt,55,bt,MACRO,0,0.0159,si,""
ninstance_767.txt,60,fb,MICRO,0,16.5523,si,""
ninstance_767.txt,60,bt,MICRO,0,0.0441,si,""
ninstance_767.txt,60,fb,MACRO,-1,0,no,""
ninstance_767.txt,60,bt,MACRO,-1,0,no,""
ninstance_767.txt,65,fb,MICRO,0,23.029,si,""
ninstance_767.txt,65,bt,MICRO,0,0.0443,si,""
ninstance_767.txt,65,fb,MACRO,-1,0,no,""
ninstance_767.txt,65,bt,MACRO,-1,0,no,""
ninstance_771.txt,5,fb,MICRO,0,118.154,si,""
ninstance_771.txt,5,bt,MICRO,0,0.0524,si,""
ninstance_771.txt,5,fb,MACRO,0,0.0472,si,""
ninstance_771.txt,5,bt,MACRO,0,0.0102,si,""
ninstance_771.txt,10,fb,MICRO,0,838.602,si,""
ninstance_771.txt,10,bt,MICRO,0,0.022,si,""
ninstance_771.txt,10,fb,MACRO,-1,0,no,""
ninstance_771.txt,10,bt,MACRO,-1,0,no,""
ninstance_782.txt,5,fb,MICRO,-1,0,no,""
ninstance_782.txt,5,bt,MICRO,-1,0,no,""
ninstance_782.txt,5,fb,MACRO,-1,0,no,""
ninstance_782.txt,5,bt,MACRO,-1,0,no,""
ninstance_782.txt,10,fb,MICRO,0,835.09,si,""
ninstance_782.txt,10,bt,MICRO,0,0.033,si,""
ninstance_782.txt,10,fb,MACRO,-1,0,no,""
ninstance_782.txt,10,bt,MACRO,-1,0,no,""
ninstance_785.txt,5,fb,MICRO,-1,0,no,""
ninstance_785.txt,5,bt,MICRO,-1,0,no,""
ninstance_785.txt,5,fb,MACRO,0,95.4069,si,""
ninstance_785.txt,5,bt,MACRO,0,0.0213,si,""
ninstance_785.txt,10,fb,MICRO,-1,0,no,""
ninstance_785.txt,10,bt,MICRO,-1,0,no,""
ninstance_785.txt,10,fb,MACRO,0,3.2379,si,""
ninstance_785.txt,10,bt,MACRO,0,0.0086,si,""
ninstance_785.txt,15,fb,MICRO,-1,0,no,""
ninstance_785.txt,15,bt,MICRO,-1,0,no,""
ninstance_785.txt,15,fb,MACRO,0,0.1082,si,""
ninstance_785.txt,15,bt,MACRO,0,0.0074,si,""
ninstance_785.txt,20,fb,MICRO,-1,0,no,""
ninstance_785.txt,20,bt,MICRO,-1,0,no,""
ninstance_785.txt,20,fb,MACRO,0,0.0319,si,""
ninstance_785.txt,20,bt,MACRO,0,0.0068,si,""
ninstance_785.txt,25,fb,MICRO,0,7.4215,si,""
ninstance_785.txt,25,bt,MICRO,0,0.0164,si,""
ninstance_785.txt,25,fb,MACRO,0,0.02,si,""
ninstance_785.txt,25,bt,MACRO,0,0.0077,si,""
ninstance_785.txt,30,fb,MICRO,0,6.4182,si,""
ninstance_785.txt,30,bt,MICRO,0,0.0147,si,""
ninstance_785.txt,30,fb,MACRO,0,0.0179,si,""
ninstance_785.txt,30,bt,MACRO,0,0.0071,si,""
ninstance_785.txt,35,fb,MICRO,0,7.1147,si,""
ninstance_785.txt,35,bt,MICRO,0,0.018,si,""
ninstance_785.txt,35,fb,MACRO,0,0.0399,si,""
ninstance_785.txt,35,bt,MACRO,0,0.0158,si,""
ninstance_785.txt,40,fb,MICRO,0,10.9257,si,""
ninstance_785.txt,40,bt,MICRO,0,0.0164,si,""
ninstance_785.txt,40,fb,MACRO,0,0.0198,si,""
ninstance_785.txt,40,bt,MACRO,0,0.008,si,""
ninstance_785.txt,45,fb,MICRO,0,12.8707,si,""
ninstance_785.txt,45,bt,MICRO,0,0.0185,si,""
ninstance_785.txt,45,fb,MACRO,0,0.0199,si,""
ninstance_785.txt,45,bt,MACRO,0,0.0092,si,""
ninstance_785.txt,50,fb,MICRO,0,6.3575,si,""
ninstance_785.txt,50,bt,MICRO,0,0.037,si,""
ninstance_785.txt,50,fb,MACRO,0,0.0419,si,""
ninstance_785.txt,50,bt,MACRO,0,0.0208,si,""
ninstance_785.txt,55,fb,MICRO,0,12.4267,si,""
ninstance_785.txt,55,bt,MICRO,0,0.0423,si,""
ninstance_785.txt,55,fb,MACRO,0,0.044,si,""
ninstance_785.txt,55,bt,MACRO,0,0.0227,si,""
ninstance_785.txt,60,fb,MICRO,0,23.9709,si,""
ninstance_785.txt,60,bt,MICRO,0,0.0573,si,""
ninstance_785.txt,60,fb,MACRO,-1,0,no,""
ninstance_785.txt,60,bt,MACRO,-1,0,no,""
ninstance_785.txt,65,fb,MICRO,0,43.9769,si,""
ninstance_785.txt,65,bt,MICRO,0,0.0474,si,""
ninstance_785.txt,65,fb,MACRO,-1,0,no,""
ninstance_785.txt,65,bt,MACRO,-1,0,no,""
ninstance_790.txt,5,fb,MICRO,-1,0,no,""
ninstance_790.txt,5,bt,MICRO,-1,0,no,""
ninstance_790.txt,5,fb,MACRO,0,3810.75,si,""
ninstance_790.txt,5,bt,MACRO,0,0.0294,si,""
ninstance_790.txt,10,fb,MICRO,-1,0,no,""
ninstance_790.txt,10,bt,MICRO,-1,0,no,""
ninstance_790.txt,10,fb,MACRO,0,1.0052,si,""
ninstance_790.txt,10,bt,MACRO,0,0.023,si,""
ninstance_790.txt,15,fb,MICRO,0,28441.3,si,""
ninstance_790.txt,15,bt,MICRO,0,0.0445,si,""
ninstance_790.txt,15,fb,MACRO,0,0.3075,si,""
ninstance_790.txt,15,bt,MACRO,0,0.0293,si,""
ninstance_790.txt,20,fb,MICRO,0,74074,si,""
ninstance_790.txt,20,bt,MICRO,0,0.0445,si,""
ninstance_790.txt,20,fb,MACRO,0,0.303,si,""
ninstance_790.txt,20,bt,MACRO,0,0.0511,si,""
ninstance_790.txt,25,fb,MICRO,0,79169.2,si,""
ninstance_790.txt,25,bt,MICRO,0,0.0982,si,""
ninstance_790.txt,25,fb,MACRO,0,0.1864,si,""
ninstance_790.txt,25,bt,MACRO,0,0.0184,si,""
ninstance_790.txt,30,fb,MICRO,0,28777.6,si,""
ninstance_790.txt,30,bt,MICRO,0,0.0563,si,""
